package_id,package_type,package_category,weight,weight_unit,length_cm,width_cm,height_cm,fragile_flag,insured_flag,item_description
PKG09205,Document,Small,1.03 kg,KG,57,80,66,Yes,No,Food product
PKG09206,Spare Parts,Large,34.94,KG,80,80,25,No,Yes,Customer document
PKG09207,Spare Parts,Large,30.89,KG,113,15,33,No,No,Fashion item
PKG09208,Electronics,Medium,6.0,KG,80,59,13,1,N,Household goods
PKG09209,Food,Small,0.36,KG,34,20,7,Y,No,Electronic accessory
PKG09210,Spare Parts,Large,15.15,KG,115,29,27,No,0,Food product
PKG09211,Food,Small,2.83,KG,36,54,66,N,Y,Vehicle spare part
PKG09212,Fragile Goods,Medium,5.42 kg,KG,85,33,31,1,Y,Electronic accessory
PKG09213,Spare Parts,Large,34.62,KG,37,11,69,Yes,1,Household goods
PKG09214,Food,Small,2.13,KG,72,49,3,Y,No,Vehicle spare part
PKG09215,Spare Parts,Large,30.87,KG,64,8,13,N,Y,Food product
PKG09216,Document,Small,0.75,KG,51,73,64,0,0,Customer document
PKG09217,Fragile Goods,Medium,8.96,KG,102,39,20,No,N,Customer document
PKG09218,Spare Parts,Large,21.95,KG,98,28,14,Yes,No,Vehicle spare part
PKG09219,Document,Small,1.54 kg,KG,61,33,7,N,1,Office supplies
PKG09220,Fragile Goods,Medium,6.21,KG,100,79,13,No,Yes,Electronic accessory
PKG09221,Cargo,Cargo,94.8,KG,109,46,23,Y,0,Household goods
PKG09222,Document,Small,1.01,KG,73,35,17,Yes,Yes,Food product
PKG09223,Document,Small,1.14,KG,23,20,61,1,0,Vehicle spare part
PKG09224,Document,Small,2.9,KG,99,56,6,N,1,Customer document
PKG09225,Spare Parts,Large,23.03,KG,32,34,26,1,1,Office supplies
PKG09226,Clothing,Small,2.27 kg,KG,12,52,53,N,0,Electronic accessory
PKG09227,Clothing,Small,0.65,KG,118,58,33,1,N,Fashion item
PKG09228,Fragile Goods,Medium,8.92,KG,50,41,67,No,No,Household goods
PKG09229,Spare Parts,Large,28.83,KG,32,54,29,Yes,N,Vehicle spare part
PKG09230,Parcel,Medium,4.55,KG,112,22,46,Yes,Yes,Office supplies
PKG09231,Parcel,Medium,4.82,KG,92,73,52,Yes,N,Electronic accessory
PKG09232,Parcel,Medium,11.43,KG,109,40,13,N,1,Vehicle spare part
PKG09233,Parcel,Medium,14.07 kg,KG,41,79,28,No,Yes,Customer document
PKG09234,Spare Parts,Large,18.69,KG,59,27,19,Y,N,Customer document
PKG09235,Cargo,Cargo,117.07,KG,93,65,14,Y,No,Household goods
PKG09236,Food,Small,0.2,KG,47,12,40,N,Yes,Office supplies
PKG09237,Cargo,Cargo,63.37,KG,51,30,69,No,1,Vehicle spare part
PKG09238,Fragile Goods,Medium,6.51,KG,101,80,27,1,0,Food product
PKG09239,Food,Small,1.43,KG,22,40,15,Y,1,Vehicle spare part
PKG09240,Document,Small,2.15 kg,KG,107,49,41,Y,0,Fashion item
PKG09241,Electronics,Medium,12.4,KG,14,44,59,1,No,Food product
PKG09242,Fragile Goods,Medium,5.13,KG,49,35,14,Y,0,Household goods
PKG09243,Clothing,Small,2.93,KG,67,78,63,Yes,Y,Food product
PKG09244,Parcel,Medium,12.45,KG,27,27,27,Yes,No,Household goods
PKG09245,Food,Small,0.43,KG,46,71,7,No,1,Office supplies
PKG09246,Spare Parts,Large,29.34,KG,102,29,48,1,No,Vehicle spare part
PKG09247,Clothing,Small,2.76 kg,KG,50,45,70,No,Y,Electronic accessory
PKG09248,Clothing,Small,1.37,KG,73,8,62,0,Y,Household goods
PKG09249,Electronics,Medium,11.4,KG,58,15,7,N,N,Household goods
PKG09250,Electronics,Medium,12.19,KG,24,12,47,Y,No,Vehicle spare part
PKG09251,Food,Small,1.65,KG,21,23,53,1,0,Fashion item
PKG09252,Clothing,Small,1.95,KG,80,37,12,Y,0,Vehicle spare part
PKG09253,Spare Parts,Large,17.63,KG,13,13,27,N,1,Vehicle spare part
PKG09254,Fragile Goods,Medium,14.67 kg,KG,92,63,23,Yes,Yes,Customer document
PKG09255,Electronics,Medium,6.58,KG,85,9,42,Y,1,Electronic accessory
PKG09256,Food,Small,0.41,KG,37,35,40,Yes,1,Electronic accessory
PKG09257,Electronics,Medium,14.86,KG,42,60,61,Y,Y,Office supplies
PKG09258,Food,Small,0.43,KG,114,28,31,1,0,Office supplies
PKG09259,Parcel,Medium,13.27,KG,96,22,61,N,0,Household goods
PKG09260,Cargo,Cargo,45.83,KG,111,39,30,Y,0,Customer document
PKG09261,Parcel,Medium,8.0 kg,KG,61,45,37,Yes,Yes,Office supplies
PKG09262,Cargo,Cargo,60.7,KG,12,21,59,Yes,N,Household goods
PKG09263,Cargo,Cargo,62.93,KG,49,14,31,Y,Yes,Vehicle spare part
PKG09264,Fragile Goods,Medium,4.53,KG,13,72,35,Y,No,Customer document
PKG09265,Fragile Goods,Medium,3.8,KG,93,49,4,Yes,0,Customer document
PKG09266,Electronics,Medium,5.36,KG,67,69,39,N,1,Office supplies
PKG09267,Fragile Goods,Medium,13.03,KG,63,37,69,1,N,Food product
PKG09268,Fragile Goods,Medium,12.48 kg,KG,43,48,52,N,Yes,Food product
PKG09269,Clothing,Small,1.93,KG,56,27,38,No,No,Vehicle spare part
PKG09270,Spare Parts,Large,29.13,KG,56,64,52,Y,N,Electronic accessory
PKG09271,Fragile Goods,Medium,7.77,KG,97,8,29,No,1,Fashion item
PKG09272,Parcel,Medium,9.31,KG,43,33,8,1,Y,Customer document
PKG09273,Spare Parts,Large,20.72,KG,117,32,16,N,0,Household goods
PKG09274,Food,Small,0.95,KG,119,65,26,Yes,1,Fashion item
PKG09275,Parcel,Medium,3.52 kg,KG,46,38,32,Y,N,Office supplies
PKG09276,Document,Small,1.6,KG,43,40,25,N,No,Food product
PKG09277,Spare Parts,Large,16.79,KG,24,10,13,N,Y,Customer document
PKG09278,Electronics,Medium,8.44,KG,49,39,23,N,1,Household goods
PKG09279,Food,Small,0.73,KG,105,54,58,Y,1,Vehicle spare part
PKG09280,Fragile Goods,Medium,12.27,KG,43,32,31,No,Y,Customer document
PKG09281,Clothing,Small,1.88,KG,52,30,4,Y,N,Electronic accessory
PKG09282,Clothing,Small,2.99 kg,KG,41,9,8,Yes,Y,Customer document
PKG09283,Spare Parts,Large,27.79,KG,91,24,51,Y,No,Vehicle spare part
PKG09284,Parcel,Medium,4.85,KG,12,30,60,1,No,Customer document
PKG09285,Fragile Goods,Medium,4.44,KG,15,12,42,N,Y,Vehicle spare part
PKG09286,Fragile Goods,Medium,13.56,KG,54,10,19,0,Yes,Fashion item
PKG09287,Spare Parts,Large,38.63,KG,64,19,18,No,Y,Fashion item
PKG09288,Document,Small,0.85,KG,80,54,48,N,No,Office supplies
PKG09289,Fragile Goods,Medium,7.04 kg,KG,44,28,30,Yes,Yes,Customer document
PKG09290,Cargo,Cargo,73.82,KG,50,49,49,1,N,Food product
PKG09291,Cargo,Cargo,110.01,KG,57,30,3,1,Y,Fashion item
PKG09292,Fragile Goods,Medium,10.87,KG,32,16,32,1,N,Household goods
PKG09293,Clothing,Small,0.66,KG,86,71,53,0,No,Customer document
PKG09294,Parcel,Medium,8.14,KG,116,32,30,0,Y,Fashion item
PKG09295,Parcel,Medium,12.81,KG,37,46,9,N,1,Customer document
PKG09296,Spare Parts,Large,22.25 kg,KG,50,39,68,Y,1,Household goods
PKG09297,Spare Parts,Large,36.92,KG,89,14,34,N,No,Vehicle spare part
PKG09298,Electronics,Medium,4.8,KG,67,74,66,0,0,Electronic accessory
PKG09299,Electronics,Medium,13.32,KG,14,57,36,Y,Y,Food product
PKG09300,Cargo,Cargo,112.35,KG,101,25,45,Yes,0,Fashion item
PKG09301,Spare Parts,Large,33.34,KG,14,74,12,Y,No,Customer document
PKG09302,Food,Small,2.36,KG,94,50,38,Yes,Yes,Vehicle spare part
PKG09303,Cargo,Cargo,45.05 kg,KG,55,56,10,N,No,Fashion item
PKG09304,Spare Parts,Large,28.18,KG,97,80,52,1,No,Fashion item
PKG09305,Spare Parts,Large,26.88,KG,115,30,13,No,Y,Household goods
PKG09306,Fragile Goods,Medium,14.32,KG,67,59,25,1,No,Household goods
PKG09307,Fragile Goods,Medium,7.06,KG,10,49,66,No,0,Customer document
PKG09308,Clothing,Small,3.0,KG,10,47,56,No,0,Vehicle spare part
PKG09309,Food,Small,2.45,KG,12,22,66,1,Y,Customer document
PKG09310,Fragile Goods,Medium,11.99 kg,KG,87,69,47,No,0,Fashion item
PKG09311,Document,Small,1.41,KG,43,52,22,N,N,Office supplies
PKG09312,Fragile Goods,Medium,10.85,KG,14,78,9,No,No,Fashion item
PKG09313,Document,Small,0.47,KG,56,27,22,N,1,Vehicle spare part
PKG09314,Clothing,Small,0.56,KG,42,41,48,Yes,No,Fashion item
PKG09315,Clothing,Small,1.95,KG,20,12,47,Yes,0,Electronic accessory
PKG09316,Cargo,Cargo,59.68,KG,11,61,64,0,0,Office supplies
PKG09317,Food,Small,2.62 kg,KG,70,15,42,No,1,Office supplies
PKG09318,Spare Parts,Large,37.19,KG,18,28,19,1,Y,Customer document
PKG09319,Cargo,Cargo,91.61,KG,58,36,48,N,1,Customer document
PKG09320,Clothing,Small,0.49,KG,51,71,19,Yes,1,Food product
PKG09321,Spare Parts,Large,32.2,KG,71,22,70,No,1,Fashion item
PKG09322,Fragile Goods,Medium,5.26,KG,58,27,3,No,1,Household goods
PKG09323,Cargo,Cargo,104.1,KG,34,14,68,Yes,Yes,Customer document
PKG09324,Electronics,Medium,4.04 kg,KG,92,40,34,Yes,No,Office supplies
PKG09325,Fragile Goods,Medium,12.81,KG,120,72,31,Yes,No,Electronic accessory
PKG09326,Fragile Goods,Medium,7.17,KG,81,79,69,0,Y,Fashion item
PKG09327,Document,Small,2.56,KG,10,58,5,0,Y,Vehicle spare part
PKG09328,Spare Parts,Large,38.69,KG,67,67,6,N,0,Household goods
PKG09329,Document,Small,1.99,KG,94,67,62,Y,Yes,Fashion item
PKG09330,Spare Parts,Large,34.01,KG,48,65,27,No,Yes,Fashion item
PKG09331,Spare Parts,Large,15.56 kg,KG,38,73,30,N,1,Vehicle spare part
PKG09332,Food,Small,0.19,KG,114,43,37,Yes,Yes,Vehicle spare part
PKG09333,Electronics,Medium,6.3,KG,56,68,12,No,Yes,Food product
PKG09334,Parcel,Medium,8.78,KG,101,70,39,N,No,Customer document
PKG09335,Clothing,Small,0.86,KG,48,19,58,No,Yes,Household goods
PKG09336,Document,Small,1.18,KG,106,54,24,1,N,Customer document
PKG09337,Fragile Goods,Medium,7.89,KG,14,8,42,0,0,Food product
PKG09338,Food,Small,2.81 kg,KG,120,64,50,1,N,Office supplies
PKG09339,Fragile Goods,Medium,13.28,KG,39,17,23,Yes,1,Office supplies
PKG09340,Spare Parts,Large,32.27,KG,11,39,18,N,Yes,Electronic accessory
PKG09341,Food,Small,2.38,KG,43,30,6,No,0,Customer document
PKG09342,Document,Small,1.61,KG,111,29,63,No,Y,Household goods
PKG09343,Spare Parts,Large,18.49,KG,113,58,70,1,N,Office supplies
PKG09344,Document,Small,1.96,KG,106,16,35,Yes,N,Household goods
PKG09345,Spare Parts,Large,29.41 kg,KG,53,67,29,1,0,Fashion item
PKG09346,Electronics,Medium,12.91,KG,34,30,59,Yes,No,Office supplies
PKG09347,Parcel,Medium,14.4,KG,87,39,65,0,No,Fashion item
PKG09348,Document,Small,0.11,KG,53,8,23,Yes,1,Vehicle spare part
PKG09349,Cargo,Cargo,58.9,KG,39,67,35,No,N,Vehicle spare part
PKG09350,Fragile Goods,Medium,5.61,KG,28,8,25,No,No,Customer document
PKG09351,Food,Small,1.64,KG,69,51,12,0,Y,Fashion item
PKG09352,Electronics,Medium,14.77 kg,KG,70,19,3,Yes,No,Vehicle spare part
PKG09353,Electronics,Medium,13.06,KG,99,22,6,Yes,No,Vehicle spare part
PKG09354,Clothing,Small,0.59,KG,39,30,62,Yes,N,Office supplies
PKG09355,Clothing,Small,1.13,KG,51,13,70,Yes,N,Electronic accessory
PKG09356,Electronics,Medium,8.73,KG,53,76,6,0,1,Fashion item
PKG09357,Spare Parts,Large,18.79,KG,71,65,44,1,0,Electronic accessory
PKG09358,Cargo,Cargo,70.15,KG,50,56,63,No,No,Customer document
PKG09359,Food,Small,1.73 kg,KG,16,78,21,N,1,Fashion item
PKG09360,Food,Small,2.26,KG,119,28,25,0,1,Electronic accessory
PKG09361,Parcel,Medium,3.89,KG,114,41,9,No,No,Food product
PKG09362,Food,Small,2.98,KG,55,50,25,1,No,Food product
PKG09363,Clothing,Small,2.06,KG,53,22,45,0,No,Vehicle spare part
PKG09364,Parcel,Medium,3.99,KG,23,23,26,N,No,Vehicle spare part
PKG09365,Parcel,Medium,5.17,KG,92,9,58,0,0,Office supplies
PKG09366,Fragile Goods,Medium,4.99 kg,KG,80,79,26,Yes,Y,Vehicle spare part
PKG09367,Clothing,Small,2.33,KG,88,20,38,No,0,Household goods
PKG09368,Clothing,Small,2.99,KG,68,74,57,1,Yes,Fashion item
PKG09369,Spare Parts,Large,18.6,KG,102,32,65,No,No,Customer document
PKG09370,Electronics,Medium,13.0,KG,38,61,37,N,1,Food product
PKG09371,Electronics,Medium,10.52,KG,13,64,11,Y,1,Vehicle spare part
PKG09372,Clothing,Small,0.99,KG,112,53,38,Yes,N,Food product
PKG09373,Food,Small,0.24 kg,KG,26,48,15,Y,Yes,Electronic accessory
PKG09374,Document,Small,2.28,KG,51,40,70,Yes,1,Household goods
PKG09375,Cargo,Cargo,89.28,KG,35,61,68,1,N,Fashion item
PKG09376,Clothing,Small,0.37,KG,108,40,23,Y,N,Vehicle spare part
PKG09377,Document,Small,2.97,KG,44,21,30,1,No,Electronic accessory
PKG09378,Clothing,Small,1.48,KG,110,71,38,Yes,0,Electronic accessory
PKG09379,Electronics,Medium,5.96,KG,11,39,57,0,N,Electronic accessory
PKG09380,Document,Small,2.02 kg,KG,30,65,70,Yes,No,Fashion item
PKG09381,Food,Small,2.22,KG,97,48,24,1,Yes,Vehicle spare part
PKG09382,Cargo,Cargo,114.85,KG,11,79,41,Yes,Yes,Vehicle spare part
PKG09383,Electronics,Medium,10.31,KG,44,51,68,N,No,Household goods
PKG09384,Cargo,Cargo,83.85,KG,53,33,43,No,1,Fashion item
PKG09385,Document,Small,2.98,KG,91,78,5,0,0,Food product
PKG09386,Parcel,Medium,9.82,KG,56,41,10,No,N,Electronic accessory
PKG09387,Spare Parts,Large,28.51 kg,KG,85,23,64,0,Y,Electronic accessory
PKG09388,Spare Parts,Large,30.19,KG,95,62,35,1,Yes,Fashion item
PKG09389,Document,Small,0.33,KG,90,56,23,Yes,N,Vehicle spare part
PKG09390,Food,Small,0.66,KG,62,38,60,N,1,Fashion item
PKG09391,Cargo,Cargo,113.29,KG,22,33,45,1,No,Vehicle spare part
PKG09392,Parcel,Medium,13.7,KG,59,59,10,0,No,Customer document
PKG09393,Electronics,Medium,7.14,KG,92,58,11,N,N,Household goods
PKG09394,Electronics,Medium,10.18 kg,KG,74,53,51,Yes,0,Electronic accessory
PKG09395,Spare Parts,Large,37.89,KG,91,66,33,N,1,Customer document
PKG09396,Cargo,Cargo,82.7,KG,107,62,52,No,0,Household goods
PKG09397,Parcel,Medium,8.72,KG,102,43,20,1,0,Electronic accessory
PKG09398,Spare Parts,Large,33.47,KG,22,54,31,No,No,Household goods
PKG09399,Spare Parts,Large,31.06,KG,54,22,22,Y,Yes,Office supplies
PKG09400,Fragile Goods,Medium,3.28,KG,47,70,10,1,1,Household goods
PKG09401,Parcel,Medium,3.7 kg,KG,109,53,5,Y,0,Electronic accessory
PKG09402,Cargo,Cargo,116.41,KG,65,39,29,1,Y,Food product
PKG09403,Cargo,Cargo,91.07,KG,52,25,38,Y,No,Customer document
PKG09404,Parcel,Medium,11.69,KG,97,60,31,No,Y,Electronic accessory
PKG09405,Document,Small,1.1,KG,56,64,57,0,N,Household goods
PKG09406,Fragile Goods,Medium,13.56,KG,45,17,37,No,Y,Household goods
PKG09407,Spare Parts,Large,34.12,KG,106,13,65,1,Yes,Food product
PKG09408,Cargo,Cargo,117.92 kg,KG,50,55,7,1,No,Household goods
PKG09409,Electronics,Medium,9.91,KG,95,24,40,1,N,Vehicle spare part
PKG09410,Cargo,Cargo,81.64,KG,80,53,27,No,Y,Office supplies
PKG09411,Cargo,Cargo,87.24,KG,19,66,25,N,N,Office supplies
PKG09412,Electronics,Medium,4.62,KG,109,77,44,No,Y,Office supplies
PKG09413,Clothing,Small,0.46,KG,16,44,28,No,No,Vehicle spare part
PKG09414,Parcel,Medium,13.48,KG,31,40,33,N,No,Office supplies
PKG09415,Spare Parts,Large,35.77 kg,KG,86,61,57,1,Yes,Electronic accessory
PKG09416,Food,Small,2.09,KG,114,73,47,No,1,Customer document
PKG09417,Food,Small,2.06,KG,20,72,30,No,Yes,Food product
PKG09418,Document,Small,1.14,KG,39,19,58,1,Y,Fashion item
PKG09419,Clothing,Small,2.35,KG,90,60,13,0,1,Office supplies
PKG09420,Fragile Goods,Medium,7.04,KG,47,52,36,No,Y,Food product
PKG09421,Fragile Goods,Medium,14.8,KG,77,10,16,N,Y,Household goods
PKG09422,Document,Small,0.7 kg,KG,35,53,4,0,0,Fashion item
PKG09423,Fragile Goods,Medium,6.37,KG,101,30,12,N,0,Food product
PKG09424,Spare Parts,Large,39.38,KG,91,62,20,No,Yes,Fashion item
PKG09425,Clothing,Small,1.77,KG,51,40,17,No,1,Household goods
PKG09426,Fragile Goods,Medium,3.12,KG,48,68,11,1,0,Vehicle spare part
PKG09427,Spare Parts,Large,31.61,KG,71,75,10,Yes,1,Fashion item
PKG09428,Fragile Goods,Medium,5.37,KG,48,51,52,Yes,No,Electronic accessory
PKG09429,Electronics,Medium,4.92 kg,KG,72,56,65,N,Yes,Food product
PKG09430,Fragile Goods,Medium,3.33,KG,91,67,21,Yes,Yes,Household goods
PKG09431,Parcel,Medium,13.24,KG,110,77,69,N,1,Office supplies
PKG09432,Document,Small,2.93,KG,13,46,42,No,1,Electronic accessory
PKG09433,Electronics,Medium,8.21,KG,84,71,62,0,Y,Electronic accessory
PKG09434,Food,Small,2.33,KG,39,31,38,0,No,Food product
PKG09435,Document,Small,0.2,KG,50,40,16,Yes,0,Electronic accessory
PKG09436,Clothing,Small,0.7 kg,KG,32,76,47,N,No,Food product
PKG09437,Document,Small,0.8,KG,71,30,9,Yes,0,Electronic accessory
PKG09438,Parcel,Medium,11.46,KG,72,72,44,No,No,Household goods
PKG09439,Spare Parts,Large,31.31,KG,37,15,5,N,1,Customer document
PKG09440,Clothing,Small,0.37,KG,62,29,12,No,0,Vehicle spare part
PKG09441,Parcel,Medium,6.15,KG,119,69,28,0,0,Office supplies
PKG09442,Cargo,Cargo,77.25,KG,89,74,49,N,Y,Household goods
PKG09443,Clothing,Small,0.72 kg,KG,59,67,44,Y,Y,Food product
PKG09444,Cargo,Cargo,53.52,KG,118,79,19,No,1,Customer document
PKG09445,Cargo,Cargo,107.98,KG,30,65,42,Y,0,Food product
PKG09446,Electronics,Medium,11.68,KG,38,42,66,Yes,N,Food product
PKG09447,Electronics,Medium,6.04,KG,109,13,39,Y,Y,Vehicle spare part
PKG09448,Cargo,Cargo,75.57,KG,40,21,10,No,Yes,Fashion item
PKG09449,Spare Parts,Large,23.06,KG,105,47,22,0,0,Customer document
PKG09450,Fragile Goods,Medium,9.94 kg,KG,100,33,35,N,Y,Office supplies
PKG09451,Clothing,Small,0.98,KG,113,58,40,0,N,Office supplies
PKG09452,Food,Small,1.77,KG,70,79,24,0,Yes,Household goods
PKG09453,Cargo,Cargo,57.15,KG,108,50,24,1,Yes,Office supplies
PKG09454,Spare Parts,Large,36.55,KG,88,62,17,Y,Yes,Vehicle spare part
PKG09455,Document,Small,2.81,KG,23,65,51,1,0,Electronic accessory
PKG09456,Fragile Goods,Medium,10.73,KG,78,51,40,No,Y,Vehicle spare part
PKG09457,Document,Small,2.98 kg,KG,81,57,51,Yes,Y,Food product
PKG09458,Document,Small,2.78,KG,21,32,42,N,N,Fashion item
PKG09459,Parcel,Medium,9.69,KG,120,42,48,0,N,Food product
PKG09460,Clothing,Small,2.39,KG,113,60,67,No,1,Household goods
PKG09461,Food,Small,0.12,KG,56,53,57,Yes,Yes,Electronic accessory
PKG09462,Clothing,Small,1.13,KG,85,48,38,1,0,Customer document
PKG09463,Document,Small,1.82,KG,15,68,65,N,1,Electronic accessory
PKG09464,Document,Small,2.3 kg,KG,81,52,56,N,0,Office supplies
PKG09465,Document,Small,1.69,KG,64,59,43,1,1,Household goods
PKG09466,Cargo,Cargo,48.35,KG,118,60,9,Yes,Yes,Vehicle spare part
PKG09467,Fragile Goods,Medium,5.74,KG,65,60,38,1,Y,Customer document
PKG09468,Clothing,Small,2.05,KG,51,61,41,Yes,N,Electronic accessory
PKG09469,Fragile Goods,Medium,9.83,KG,13,58,37,Yes,N,Customer document
PKG09470,Cargo,Cargo,98.09,KG,12,17,68,0,0,Vehicle spare part
PKG09471,Fragile Goods,Medium,6.15 kg,KG,69,80,20,Y,Y,Fashion item
PKG09472,Parcel,Medium,10.56,KG,75,25,11,No,N,Electronic accessory
PKG09473,Electronics,Medium,9.73,KG,46,30,29,N,0,Customer document
PKG09474,Cargo,Cargo,114.93,KG,36,12,49,No,1,Food product
PKG09475,Document,Small,1.24,KG,57,25,44,0,N,Fashion item
PKG09476,Document,Small,1.35,KG,114,77,36,1,Yes,Fashion item
PKG09477,Electronics,Medium,10.95,KG,86,20,14,Y,N,Household goods
PKG09478,Clothing,Small,1.8 kg,KG,56,75,27,N,Yes,Fashion item
PKG09479,Spare Parts,Large,24.41,KG,84,74,43,1,N,Electronic accessory
PKG09480,Cargo,Cargo,108.02,KG,112,43,4,Yes,Y,Customer document
PKG09481,Fragile Goods,Medium,11.49,KG,89,34,63,N,No,Fashion item
PKG09482,Food,Small,2.45,KG,104,49,22,N,0,Customer document
PKG09483,Food,Small,0.88,KG,82,19,66,0,No,Electronic accessory
PKG09484,Clothing,Small,0.44,KG,54,55,68,0,1,Customer document
PKG09485,Parcel,Medium,12.03 kg,KG,114,9,21,0,N,Vehicle spare part
PKG09486,Fragile Goods,Medium,10.98,KG,107,46,49,Y,Yes,Electronic accessory
PKG09487,Clothing,Small,2.67,KG,47,74,45,No,0,Customer document
PKG09488,Fragile Goods,Medium,9.91,KG,72,33,40,Y,0,Food product
PKG09489,Fragile Goods,Medium,4.0,KG,78,59,62,0,0,Office supplies
PKG09490,Spare Parts,Large,22.58,KG,31,62,51,Yes,1,Office supplies
PKG09491,Electronics,Medium,11.95,KG,16,74,41,Y,N,Food product
PKG09492,Fragile Goods,Medium,5.22 kg,KG,25,21,10,Yes,0,Food product
PKG09493,Electronics,Medium,9.23,KG,111,35,4,0,No,Food product
PKG09494,Clothing,Small,1.65,KG,11,27,67,Y,Y,Electronic accessory
PKG09495,Parcel,Medium,11.4,KG,24,15,16,No,1,Vehicle spare part
PKG09496,Parcel,Medium,8.22,KG,45,20,29,Y,1,Household goods
PKG09497,Food,Small,0.44,KG,74,41,10,1,0,Customer document
PKG09498,Clothing,Small,1.04,KG,34,44,61,No,N,Fashion item
PKG09499,Cargo,Cargo,80.91 kg,KG,106,39,25,Y,1,Household goods
PKG09500,Spare Parts,Large,24.39,KG,46,74,63,0,1,Fashion item
PKG09501,Parcel,Medium,5.89,KG,100,73,51,1,0,Fashion item
PKG09502,Parcel,Medium,14.19,KG,24,17,11,N,1,Customer document
PKG09503,Fragile Goods,Medium,4.59,KG,55,32,5,0,N,Household goods
PKG09504,Fragile Goods,Medium,13.32,KG,89,33,37,No,Yes,Household goods
PKG09505,Spare Parts,Large,38.01,KG,98,40,29,No,0,Electronic accessory
PKG09506,Document,Small,1.86 kg,KG,18,70,18,0,No,Household goods
PKG09507,Parcel,Medium,12.79,KG,82,32,33,N,N,Household goods
PKG09508,Electronics,Medium,6.68,KG,118,58,13,Y,1,Food product
PKG09509,Food,Small,1.37,KG,61,14,57,0,0,Electronic accessory
PKG09510,Cargo,Cargo,96.98,KG,53,53,40,0,0,Food product
PKG09511,Document,Small,1.24,KG,71,75,12,Yes,1,Vehicle spare part
PKG09512,Parcel,Medium,12.41,KG,94,42,66,1,1,Office supplies
PKG09513,Cargo,Cargo,104.56 kg,KG,25,48,41,1,0,Electronic accessory
PKG09514,Food,Small,1.82,KG,85,63,4,N,Y,Vehicle spare part
PKG09515,Parcel,Medium,6.75,KG,93,54,17,1,No,Customer document
PKG09516,Document,Small,1.4,KG,74,29,43,Y,No,Fashion item
PKG09517,Fragile Goods,Medium,8.48,KG,117,46,38,Y,Y,Office supplies
PKG09518,Cargo,Cargo,113.37,KG,26,61,50,0,Yes,Customer document
PKG09519,Food,Small,0.32,KG,14,10,21,Yes,0,Customer document
PKG09520,Document,Small,1.45 kg,KG,113,40,21,Y,1,Fashion item
PKG09521,Document,Small,2.87,KG,106,21,24,No,Yes,Household goods
PKG09522,Electronics,Medium,7.79,KG,54,35,67,Y,0,Fashion item
PKG09523,Document,Small,2.54,KG,63,77,13,Yes,1,Office supplies
PKG09524,Cargo,Cargo,74.65,KG,110,33,62,1,N,Electronic accessory
PKG09525,Spare Parts,Large,33.25,KG,42,78,54,N,Y,Office supplies
PKG09526,Electronics,Medium,6.33,KG,61,27,41,1,N,Fashion item
PKG09527,Spare Parts,Large,22.9 kg,KG,50,11,52,0,0,Household goods
PKG09528,Parcel,Medium,14.33,KG,28,44,26,N,Y,Household goods
PKG09529,Spare Parts,Large,27.64,KG,44,20,17,1,Y,Office supplies
PKG09530,Electronics,Medium,3.7,KG,14,66,20,1,Yes,Fashion item
PKG09531,Clothing,Small,0.66,KG,83,64,13,Y,Y,Vehicle spare part
PKG09532,Fragile Goods,Medium,12.64,KG,37,57,17,1,Y,Vehicle spare part
PKG09533,Food,Small,1.85,KG,84,41,19,0,0,Vehicle spare part
PKG09534,Parcel,Medium,5.55 kg,KG,119,74,42,Y,1,Household goods
PKG09535,Fragile Goods,Medium,14.93,KG,35,54,21,No,Yes,Fashion item
PKG09536,Document,Small,0.5,KG,35,66,47,No,No,Food product
PKG09537,Fragile Goods,Medium,8.78,KG,88,59,24,Y,1,Fashion item
PKG09538,Cargo,Cargo,69.34,KG,60,25,5,No,0,Household goods
PKG09539,Electronics,Medium,12.28,KG,78,79,57,1,Y,Fashion item
PKG09540,Cargo,Cargo,54.86,KG,91,35,60,No,No,Customer document
PKG09541,Spare Parts,Large,28.99 kg,KG,30,48,40,N,Y,Electronic accessory
PKG09542,Food,Small,2.72,KG,89,43,42,No,1,Office supplies
PKG09543,Cargo,Cargo,88.78,KG,66,50,70,Y,Y,Electronic accessory
PKG09544,Clothing,Small,0.85,KG,61,56,25,No,1,Fashion item
PKG09545,Food,Small,2.9,KG,101,36,10,Yes,Y,Household goods
PKG09546,Parcel,Medium,12.91,KG,46,10,29,No,Y,Fashion item
PKG09547,Document,Small,0.26,KG,40,69,23,Y,N,Fashion item
PKG09548,Electronics,Medium,11.66 kg,KG,78,66,34,Y,1,Food product
PKG09549,Clothing,Small,0.44,KG,25,40,4,N,N,Vehicle spare part
PKG09550,Spare Parts,Large,39.76,KG,115,29,26,Y,0,Office supplies
PKG09551,Document,Small,1.39,KG,117,33,11,Yes,Y,Food product
